ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
451,884,島崎隆一,1,14,10,NA,1,0,11,1,54,4,3,15,14,3,15,1,14,3,4,2,2,2,3,3,3,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,3,1,1,1,3,1,1,2,1,2,2,4,3,2,4,5,5,3,1,3,4,4,4,2,4,2,3,2,2,1,4,2,40,20,60,70,75,60,20,20,10,10,60,70,70,50,1
452,311,小泉進次郎,1,14,11,NA,1,0,1,1,27,1,3,15,11,1,1,NA,NA,5,NA,NA,4,2,2,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,2,1,1,2,2,1,2,1,1,3,3,4,4,3,3,4,3,2,2,2,5,3,NA,2,2,4,3,3,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
453,312,横粂勝仁,1,14,11,54,1,0,2,1,27,3,4,12,8,9,12,1,9,5,4,3,3,4,3,3,2,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,4,3,2,3,1,4,1,3,4,3,4,2,4,3,5,5,2,2,3,4,3,3,2,1,5,2,3,4,3,3,2,3,30,50,60,50,50,40,100,100,100,100,100,60,80,40,2
454,313,伊東正子,1,14,11,NA,1,0,4,2,67,4,4,9,7,14,6,14,7,1,2,3,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,2,3,3,5,5,1,5,3,5,5,5,5,1,4,2,5,5,4,2,2,5,5,1,3,2,5,4,3,5,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
455,885,鶴川晃久,1,14,11,NA,1,0,11,1,35,4,3,3,14,7,3,4,2,3,1,5,2,2,3,3,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,3,1,1,1,1,5,1,1,1,1,1,4,4,3,3,3,5,2,1,1,2,3,4,4,4,1,2,4,2,2,1,4,5,25,25,25,50,50,50,10,10,10,0,25,75,75,50,1
456,NA,岩田吉喜,1,14,11,NA,1,0,12,1,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
457,314,桜井郁三,1,14,12,54,3,3,1,1,64,4,2,3,6,12,11,6,13,3,5,1,4,NA,1,3,NA,2,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,1,1,2,1,3,4,3,1,3,2,3,3,2,3,2,4,3,3,4,2,2,3,4,1,4,3,2,3,2,3,1,3,4,90,70,60,10,20,50,0,10,0,0,20,0,10,0,3
458,315,中塚一宏,1,14,12,54,2,2,2,1,43,1,4,3,12,8,3,12,7,1,5,2,3,4,3,3,2,2,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,3,3,3,3,2,4,1,3,3,2,5,2,3,3,4,5,1,2,3,3,3,2,2,2,2,2,3,4,3,3,4,5,50,50,50,50,50,50,80,80,80,80,60,50,60,50,1
459,317,阿部知子,1,14,12,54,3,3,5,2,60,3,4,8,15,15,8,15,1,5,2,1,NA,1,NA,NA,4,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,1,5,5,1,5,3,4,5,4,5,2,3,2,5,4,5,1,2,5,4,1,2,1,5,4,3,5,5,3,3,4,25,75,50,0,25,50,75,75,75,75,50,50,25,25,3
460,316,渡辺慈子,1,14,12,NA,1,0,4,2,60,4,4,9,14,8,15,14,6,1,2,5,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,4,5,1,1,3,5,5,1,1,1,5,3,3,5,4,5,2,4,0,0,0,0,0,0,25,25,0,25,25,0,0,0,2
461,886,山田茂,1,14,12,NA,1,0,11,1,45,4,3,3,15,14,3,15,14,4,3,1,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,5,1,1,1,1,4,1,2,1,1,1,3,3,3,3,4,5,5,2,1,3,3,3,3,4,1,2,3,1,2,1,4,5,25,0,25,50,50,50,0,25,25,0,50,50,75,75,1
462,318,甘利明,1,14,13,54,3,8,1,1,59,3,2,3,4,8,3,4,12,1,5,3,4,NA,1,3,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,3,3,3,2,2,2,2,4,2,2,3,4,2,5,4,4,2,4,5,3,1,1,3,2,2,1,1,4,4,85,65,50,65,50,65,20,50,20,45,50,50,65,65,1
463,319,橘秀徳,1,14,13,54,1,0,2,1,39,1,4,15,6,9,15,6,9,3,4,5,3,4,3,3,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,2,3,2,2,2,4,1,2,4,2,4,2,3,3,4,3,1,2,4,3,3,4,2,1,3,2,3,4,2,4,3,3,10,45,60,25,10,40,95,100,95,95,95,95,75,25,3
464,320,近藤知昭,1,14,13,NA,1,0,4,1,59,4,4,9,8,14,8,9,7,1,2,3,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,2,1,5,3,5,5,1,5,2,2,5,5,5,1,2,2,4,5,1,1,3,5,5,1,2,2,5,3,3,5,3,5,2,4,0,0,0,0,0,0,25,25,25,25,25,25,50,50,2
465,887,鈴木千尋,1,14,13,NA,1,0,11,1,38,4,3,3,1,6,6,3,1,1,4,3,2,3,3,3,3,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,4,1,1,1,1,2,1,1,1,1,1,1,4,3,3,3,5,4,2,2,4,4,3,4,4,2,3,5,2,2,1,5,3,25,10,50,50,25,25,10,10,0,0,10,50,50,50,5
466,321,赤間二郎,1,14,14,54,3,1,1,1,40,4,3,3,7,12,3,12,13,5,1,3,4,3,1,3,3,3,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,1,1,2,1,5,2,2,2,4,2,1,4,4,2,3,2,2,1,2,2,3,2,3,1,3,1,75,75,25,25,25,75,25,25,0,0,50,50,75,50,4
467,322,本村賢太郎,1,14,14,54,1,0,2,1,38,1,3,6,8,7,6,10,11,3,2,1,3,4,3,3,2,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,2,2,2,2,2,3,1,1,3,2,3,2,2,2,4,4,2,2,3,4,3,4,2,1,4,2,2,2,2,2,2,2,40,50,50,40,50,50,100,100,100,100,100,60,60,40,2
468,323,赤間友子,1,14,14,NA,1,0,4,2,66,4,4,9,8,15,9,14,15,2,5,1,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,4,5,5,5,5,1,3,3,5,5,2,1,3,4,5,1,1,1,5,4,3,5,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
469,888,石川雅士,1,14,14,NA,1,0,11,1,32,4,3,7,1,3,1,2,7,3,1,5,2,2,3,3,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,3,1,1,1,1,5,1,1,1,1,1,1,4,4,3,3,5,2,1,1,2,4,5,4,4,1,2,4,2,2,1,4,4,25,25,15,15,50,50,15,15,15,15,15,50,75,25,5
470,NA,吉田隆則,0,14,14,NA,1,0,12,1,57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,324,河野太郎,1,14,15,54,3,4,1,1,45,1,NA,7,3,8,7,4,1,5,1,3,4,2,1,3,3,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,2,1,1,1,1,3,3,3,1,2,3,2,5,4,4,2,5,NA,1,5,NA,3,3,5,NA,NA,3,2,3,NA,4,2,4,NA,90,50,50,50,50,80,20,80,0,10,70,80,50,60,NA
472,325,勝又恒一郎,1,14,15,54,1,0,2,1,46,3,4,15,7,9,3,11,13,3,4,5,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,3,1,1,3,3,4,5,1,5,2,2,5,4,5,3,3,2,3,5,1,2,3,4,3,4,2,1,5,2,2,4,3,2,3,4,0,50,50,50,50,50,100,100,100,100,100,75,75,75,2
473,326,西脇拓也,1,14,15,NA,1,0,4,1,31,4,3,9,3,14,9,3,14,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,2,2,1,5,3,5,5,1,5,2,4,5,5,4,2,2,2,4,5,1,1,2,5,5,1,2,2,5,4,3,5,4,5,2,4,0,0,10,10,0,10,25,20,15,30,15,10,0,10,3
474,889,浜田勇作,1,14,15,NA,1,0,11,1,35,4,3,3,1,14,3,14,6,1,4,3,2,3,3,3,3,3,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,5,3,1,1,1,3,1,1,3,1,1,1,3,3,3,3,5,5,2,1,3,4,3,5,2,1,3,3,1,2,1,4,5,30,10,25,40,20,25,0,20,0,20,20,50,70,30,1
475,327,亀井善太郎,1,14,16,54,3,1,1,1,37,4,3,7,3,12,7,3,12,5,1,NA,4,3,1,3,3,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,2,1,1,2,2,2,2,2,2,5,3,3,2,2,2,1,5,4,2,3,5,2,5,1,2,4,3,2,1,2,3,40,25,25,0,25,25,0,25,0,0,0,0,0,0,4
476,328,後藤祐一,1,14,16,54,1,0,2,1,39,1,4,12,9,7,12,4,13,3,5,1,3,4,3,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,1,2,4,4,2,1,4,2,2,3,1,5,3,5,1,4,2,1,2,4,3,3,3,2,1,5,2,1,5,4,2,4,2,0,25,25,25,0,25,100,100,75,75,75,50,50,0,4
477,890,住吉正充,1,14,16,NA,1,0,11,1,35,4,4,3,1,14,3,1,8,3,4,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,4,3,1,1,1,1,1,1,1,1,1,1,3,3,3,4,5,5,2,1,3,4,2,2,2,3,2,3,2,2,2,2,3,0,0,0,10,10,10,0,0,0,10,10,10,50,50,1
478,329,牧島かれん,1,14,17,54,1,0,1,2,32,4,3,3,5,11,6,1,5,5,1,3,4,3,1,3,3,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,1,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
479,330,神山洋介,1,14,17,54,1,0,2,1,33,1,3,8,7,13,8,13,1,3,1,5,3,4,3,3,2,2,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,5,1,2,3,3,1,2,2,2,2,2,2,1,4,4,3,3,5,2,2,2,3,3,3,5,1,2,4,2,3,3,3,1,4,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,5
480,891,中野淳子,1,14,17,NA,1,0,11,2,48,4,3,14,3,6,14,3,6,3,4,1,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,5,4,2,1,1,1,3,1,1,2,1,3,3,4,3,5,3,5,5,1,1,3,4,1,3,2,1,2,3,1,2,1,5,4,30,0,30,40,60,10,0,0,0,0,30,50,50,50,1
481,331,井上義行,1,14,17,NA,1,0,12,1,46,4,3,13,3,9,12,13,15,5,NA,NA,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1,3,1,1,1,1,1,1,1,1,1,3,1,4,1,3,3,1,5,5,3,3,5,3,1,3,1,1,5,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1
482,332,山際大志郎,1,14,18,54,3,2,1,1,40,4,2,15,6,11,15,6,11,5,1,3,4,2,1,3,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,3,2,1,3,1,3,3,3,3,3,3,3,1,4,2,2,3,5,3,3,1,2,3,2,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
483,333,樋高剛,1,14,18,54,2,2,2,1,43,1,3,8,12,3,8,11,12,1,5,3,3,4,3,3,2,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,4,2,3,3,1,5,1,3,5,2,3,3,3,4,5,3,1,3,2,3,2,3,1,1,3,1,2,3,3,3,2,4,0,50,50,0,0,50,100,100,100,100,100,50,75,25,2
484,334,宗田裕之,1,14,18,54,1,0,4,1,50,4,4,9,3,6,9,6,14,3,2,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,5,3,5,5,1,5,2,2,5,5,4,2,2,3,5,5,1,1,2,5,5,1,2,2,5,3,3,5,3,5,2,4,0,20,20,20,20,30,30,30,0,30,10,20,0,40,2
485,1111,藤崎浩太郎,1,14,18,NA,1,0,7,1,30,4,3,3,12,15,12,1,15,5,1,3,3,1,2,3,2,2,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,2,3,1,3,1,2,5,2,3,3,4,2,5,4,1,3,2,3,3,4,2,1,5,2,2,3,4,3,4,3,0,40,40,60,40,50,60,80,40,80,40,80,70,25,3
486,892,遠山浩子,1,14,18,NA,1,0,11,2,36,4,4,3,1,6,1,3,6,1,4,3,2,2,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,3,4,1,1,1,5,1,1,1,3,2,2,3,2,3,3,5,3,3,2,2,5,5,2,4,1,1,4,1,5,1,5,1,25,0,60,65,60,45,0,0,0,0,55,55,60,10,1
487,335,吉田六左エ門,1,15,1,56,3,3,1,1,69,4,2,3,9,6,3,15,5,2,5,1,4,NA,1,NA,NA,NA,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,3,4,1,3,2,3,1,2,1,2,4,3,1,1,2,3,3,4,4,3,1,3,2,4,3,1,2,3,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
488,336,西村智奈美,1,15,1,56,3,2,2,2,41,1,4,7,6,12,9,13,6,3,2,1,3,4,3,3,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,3,2,3,4,1,5,2,3,5,4,5,2,2,2,4,3,1,2,3,5,3,2,2,1,5,4,3,5,5,3,3,4,50,50,50,50,50,50,100,100,100,100,75,50,35,0,2
489,337,武田勝利,1,15,1,56,1,0,4,1,45,4,3,9,8,14,9,8,14,1,2,3,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,2,5,5,5,5,1,1,3,3,5,5,1,1,5,5,1,3,5,5,3,3,5,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
490,917,松本弘司,1,15,1,NA,1,0,11,1,49,4,3,1,3,12,3,6,1,4,3,1,2,2,2,3,3,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,3,4,1,1,1,1,2,1,1,1,1,2,1,3,2,3,2,5,4,3,1,3,3,3,3,2,1,3,3,3,3,1,5,3,25,0,50,70,50,50,5,0,5,0,60,70,80,50,3
491,338,近藤基彦,1,15,2,56,3,3,1,1,54,4,2,3,5,13,5,14,15,5,3,1,4,3,1,3,3,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,3,2,1,1,1,3,1,1,2,1,3,3,1,1,1,2,4,3,4,2,2,5,2,3,4,1,2,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
492,339,鷲尾英一郎,1,15,2,56,3,1,2,1,31,1,3,3,5,15,2,3,15,5,2,1,3,4,2,3,3,1,0,1,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,3,2,2,3,2,1,2,2,2,4,3,3,3,4,4,1,4,3,3,2,4,3,1,4,2,3,3,2,2,3,3,25,25,30,30,30,50,75,65,85,65,80,50,50,50,4
493,340,米山昇,1,15,2,56,1,0,5,1,56,4,3,3,5,7,1,12,5,5,2,4,3,1,NA,2,4,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,5,1,5,5,1,5,3,4,5,5,5,1,3,3,3,5,2,2,2,3,3,3,1,2,2,3,3,4,3,4,4,2,25,50,50,25,25,50,25,50,25,0,0,25,25,0,3
494,918,菅原智,1,15,2,NA,1,0,11,1,49,4,4,3,1,2,3,1,2,1,3,4,2,2,3,3,3,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,2,4,2,2,1,1,4,1,5,1,1,3,1,3,3,3,3,5,5,3,1,2,4,3,3,1,1,3,5,1,1,1,5,5,25,0,0,0,25,25,0,25,0,0,25,25,25,0,1
495,341,稲葉大和,1,15,3,56,3,5,1,1,65,4,2,10,1,6,6,5,14,5,1,3,4,3,1,3,3,3,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,3,3,1,1,1,4,1,2,4,3,5,3,1,1,1,1,4,5,3,2,3,5,3,4,2,1,3,5,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
496,342,黒岩宇洋,1,15,3,56,1,0,2,1,42,1,4,7,3,5,7,8,5,1,4,3,3,4,3,3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,3,3,2,3,1,3,1,1,3,2,4,3,2,2,3,4,1,2,2,4,4,4,2,1,5,2,2,4,3,2,2,3,0,0,0,0,0,0,100,100,100,100,100,50,50,50,2
497,919,富川将充,1,15,3,NA,1,0,11,1,36,4,4,14,3,1,14,3,1,1,3,4,4,4,4,4,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,3,1,1,2,1,1,1,1,3,3,5,3,3,3,5,3,3,1,3,5,3,3,1,3,1,3,3,3,1,3,5,0,0,0,50,20,20,0,0,0,0,50,50,50,50,1
498,343,栗原洋志,1,15,4,56,1,0,1,1,38,4,3,8,3,4,8,4,3,5,1,4,4,2,1,3,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,1,1,2,1,1,1,1,1,2,5,2,2,2,3,2,3,5,4,3,3,4,4,4,2,2,2,2,2,1,2,4,50,75,50,25,25,75,0,0,0,0,50,25,75,75,1
499,344,菊田真紀子,1,15,4,56,3,2,2,2,39,1,4,NA,3,8,8,3,5,3,1,4,3,4,3,3,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,3,3,3,1,2,2,1,3,2,4,2,3,2,3,3,1,1,1,2,4,4,2,1,5,1,3,5,3,1,5,4,0,50,25,50,50,50,100,100,100,100,100,50,75,0,3
500,920,関谷剛,1,15,4,NA,1,0,11,1,38,4,3,15,1,3,6,3,14,3,4,1,2,2,2,2,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,4,1,1,1,1,3,1,2,1,1,2,1,3,3,5,3,5,5,2,1,3,3,4,5,2,2,3,3,4,2,1,4,4,15,10,25,40,25,25,15,15,10,10,40,40,40,25,1
501,345,米山隆一,1,15,5,56,1,0,1,1,41,4,2,8,3,12,8,12,4,1,3,4,4,2,1,3,3,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,4,1,1,1,1,1,4,3,3,2,2,2,3,5,2,4,3,4,2,4,2,3,3,4,3,1,3,2,20,50,0,30,60,60,50,50,40,50,60,20,50,0,2
502,347,田中真紀子,0,15,5,NA,3,5,2,2,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,346,伊部昌一,1,15,5,56,1,0,5,1,56,4,4,9,7,8,6,11,13,1,2,5,3,2,3,3,4,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,3,4,4,5,5,5,1,3,4,4,5,1,1,3,5,5,1,2,2,5,4,2,5,5,5,2,3,0,25,25,0,0,0,50,50,0,50,0,25,0,0,3
504,921,笠巻健也,1,15,5,NA,1,0,11,1,39,4,4,1,3,14,9,2,1,1,4,5,2,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4,5,2,2,1,1,3,1,1,1,1,1,1,3,3,5,5,5,4,2,1,3,4,3,4,2,1,3,4,1,1,1,4,4,25,25,25,25,25,25,0,0,0,0,0,50,50,50,1
505,NA,山田好孝,0,15,5,NA,1,0,12,1,58,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,348,高鳥修一,1,15,6,56,3,1,1,1,48,4,2,3,15,5,15,3,8,5,2,3,4,3,1,3,3,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,4,2,1,2,1,1,2,3,1,1,2,4,5,2,1,1,1,4,1,5,5,3,2,4,3,4,3,2,3,5,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
507,349,筒井信隆,1,15,6,56,3,4,2,1,64,1,4,1,5,7,5,12,7,5,3,2,NA,4,NA,NA,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,4,1,2,4,1,4,2,2,5,5,5,4,2,1,2,4,1,1,2,4,5,4,2,2,5,2,2,3,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
508,350,橋本正幸,1,15,6,NA,1,0,4,1,61,4,3,3,9,5,5,3,9,3,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,5,5,5,1,5,3,5,5,5,5,1,2,3,4,5,1,1,5,5,5,1,2,3,5,3,3,5,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
509,922,国領大聖,1,15,6,NA,1,0,11,1,32,4,3,1,3,5,1,5,3,1,4,3,2,2,3,3,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,1,5,1,1,1,1,4,1,1,1,1,2,1,5,1,4,5,5,4,2,1,4,5,3,4,2,1,2,5,1,1,1,5,5,25,0,25,50,75,50,2,40,0,0,50,55,55,30,1
510,351,長勢甚遠,1,16,1,56,3,6,1,1,65,3,3,3,9,1,9,7,8,3,1,5,4,3,1,3,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,2,2,2,2,2,2,2,1,2,2,3,3,1,2,2,3,3,3,3,3,2,5,3,3,2,2,3,2,2,2,3,3,50,50,50,50,50,50,25,25,0,0,25,25,50,50,3
511,352,村井宗明,1,16,1,56,3,2,2,1,35,1,4,7,9,11,11,4,3,3,1,5,3,4,3,3,1,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,4,1,2,3,2,3,4,2,3,2,4,3,2,4,3,4,3,4,3,2,2,2,4,4,2,2,1,5,3,3,4,4,4,4,2,0,25,75,50,50,50,100,100,100,100,100,100,75,25,4
512,353,佐伯めぐみ,1,16,1,56,1,0,4,2,28,4,4,9,15,3,9,8,14,2,4,1,3,3,3,4,3,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,5,5,5,5,1,5,5,5,5,5,5,1,1,1,5,5,5,1,1,5,5,1,2,2,5,5,3,5,5,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
513,923,吉田かをる,1,16,1,NA,1,0,11,2,54,4,4,3,1,6,6,3,1,3,4,1,2,3,3,3,3,3,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,5,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,5,2,1,3,1,3,5,4,1,3,3,2,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,354,宮腰光寛,1,16,2,56,3,4,1,1,58,1,2,3,5,13,5,13,11,1,3,5,4,2,1,3,3,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,2,3,2,3,1,2,2,3,1,2,2,1,4,2,2,1,2,2,4,5,4,2,2,5,2,5,1,2,2,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
