NAME,NOELEC,DISTRICT,INCUMB,TERM,PARTY,SEX,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q5_1,Q5_2,Q5_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q7_23,Q7_24,Q7_25,Q7_26,Q7_27,Q7_28,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8
荒木清寛,0,99,4,3,3,1,1,3,6,11,1,5,3,13,15,9,3,2,4,3,3,3,2,2,3,3,3,3,2,1,5,3,3,3,5,5,2,5,5,2,2,2,2,4,5,5,4,5,4,2,5,1,4,2,3,5,5,5,4,2,1,2,2,3,5,1,3,3,1,3,3,3,1,1,2,2,3,0,60,100,0,30,20,60,60,50,0,0,0,60,0,50,30,5,2,3,4,3,2,4,3,10,60,40,80,80,80,60,60
有田芳生,0,99,1,0,1,1,1,3,8,2,5,1,3,3,9,6,4,3,,3,2,2,3,3,3,2,2,3,3,1,3,4,1,1,2,5,2,5,5,1,1,2,2,1,4,1,4,5,2,5,5,1,5,5,4,5,5,5,5,3,1,1,1,5,1,1,5,1,1,2,5,2,4,1,5,1,1,50,0,0,0,25,25,25,25,0,50,100,25,25,100,0,95,5,4,5,4,4,5,2,5,50,50,70,50,70,50,70,70
池谷幸雄,0,99,1,0,1,1,0,15,6,10,5,1,4,15,6,10,4,3,3,3,2,2,3,3,3,2,2,3,3,4,5,3,3,1,2,3,2,3,3,2,2,2,2,2,2,2,3,3,3,4,3,1,4,3,4,4,4,5,5,3,3,4,3,4,3,4,3,3,2,2,5,1,3,4,5,1,3,51,40,51,35,35,51,5,5,49,51,51,5,5,50,35,90,5,4,3,4,4,3,3,4,10,15,1,70,50,60,40,20
石川悦男,0,99,1,0,10,1,0,1,3,6,1,3,4,3,1,6,2,2,2,3,3,2,2,2,2,2,2,4,2,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,1,2,1,1,1,1,3,1,2,1,3,1,1,5,3,5,1,3,1,2,1,2,3,1,0,60,10,0,0,50,60,60,65,0,0,,60,0,60,0,1,3,1,2,2,1,5,5,60,80,5,5,5,1,1,1
石橋通宏,0,99,1,0,1,1,1,8,15,6,1,5,2,8,15,,4,3,3,3,2,2,3,3,3,3,2,3,3,1,3,5,1,2,4,5,1,3,4,1,1,2,2,2,4,2,3,3,3,4,4,1,5,5,5,5,3,5,5,2,4,2,1,3,2,3,2,2,3,2,3,3,5,4,4,1,3,80,50,50,50,50,50,50,50,50,50,50,0,50,50,50,,,,5,2,3,4,3,4,10,40,20,90,40,30,50,80
一瀬明宏,0,99,1,0,2,1,0,3,1,13,1,3,5,3,4,1,,4,,,,,,,,,,,,,,,5,3,3,5,4,5,5,5,5,5,4,5,5,5,3,5,3,1,1,1,2,2,1,1,1,3,1,3,2,1,1,1,5,3,1,2,5,3,3,1,4,2,2,3,2,0,100,50,0,0,50,0,0,0,0,0,0,0,0,100,0,2,1,2,2,2,2,2,3,80,80,80,80,80,80,80,80
市田忠義,0,99,4,2,4,1,1,8,7,6,,,,8,10,1,3,3,3,4,3,3,3,3,3,3,3,3,3,,,,5,5,4,5,3,5,5,4,2,4,2,3,3,4,4,5,5,5,5,1,5,5,5,5,5,5,3,3,5,3,3,5,4,5,5,1,1,3,5,3,1,2,5,3,,,,,100,,,,,,,,,,,,,5,,5,,,,1,,,,,,,,,
伊藤和央,0,99,1,0,1,1,0,3,2,8,1,,,4,,,4,,,,,,,,,,,,,1,,,2,2,3,3,3,1,1,1,1,3,2,4,3,1,1,3,3,3,3,3,3,2,2,3,3,3,5,3,2,2,3,3,3,3,3,3,3,3,3,2,4,3,3,2,3,,,,,,,,,,,,,,,,,3,4,2,4,3,3,3,4,,,,,,,,
浮島智子,0,99,4,1,3,2,0,6,3,7,2,5,1,15,6,7,,,4,,,,,,,,,,,1,3,2,3,4,5,5,2,5,5,3,3,2,2,4,5,5,3,5,3,3,3,1,3,3,3,5,3,4,3,,1,2,2,3,5,1,3,3,1,3,5,3,1,1,3,2,3,,,100,,,,,,,,,,,,,,5,2,3,4,4,3,2,4,,,,,,,,
臼井正人,0,99,1,0,2,1,0,10,6,2,1,2,3,5,6,10,3,4,2,3,3,3,3,3,3,3,3,3,3,1,2,3,5,4,5,5,4,5,5,4,2,2,2,4,5,3,4,5,3,1,1,2,1,3,2,1,1,3,3,3,1,2,2,3,4,2,1,2,5,2,1,1,5,2,3,3,3,0,100,50,0,0,0,60,0,0,0,0,0,0,0,100,,2,1,3,5,2,1,2,5,1,50,1,90,100,100,90,90
江口克彦,0,99,1,0,7,1,1,3,12,13,1,5,,13,3,7,,,,,,,4,,,,,,,1,,,1,3,5,5,2,5,5,5,4,4,4,4,4,5,5,5,5,1,2,2,1,2,1,1,1,3,1,2,1,2,2,1,5,1,4,3,5,3,1,1,5,2,1,2,1,0,0,30,0,0,0,90,60,20,0,0,0,0,0,0,,5,4,4,4,3,1,5,2,10,10,5,15,20,15,5,20
江崎孝,0,99,1,0,1,1,1,13,8,7,1,3,2,13,8,7,4,3,3,3,1,1,3,3,3,3,3,3,3,1,5,2,2,2,2,3,1,2,2,1,1,1,3,2,4,2,2,2,2,5,4,1,3,5,4,5,3,5,5,3,3,3,2,3,3,4,3,2,1,1,5,5,2,4,2,1,3,80,10,10,10,60,60,10,10,10,10,50,10,10,80,10,100,1,3,3,2,4,4,2,4,60,50,10,50,70,70,50,50
江本孟紀,0,99,1,0,6,1,0,6,1,15,3,5,1,15,6,9,1,3,2,3,3,4,3,3,3,3,3,3,3,5,4,1,3,3,1,2,3,4,4,2,2,5,1,3,2,5,4,5,3,1,1,2,1,1,2,1,1,4,3,1,1,1,1,1,5,4,2,3,5,2,2,1,3,1,5,3,1,50,0,0,0,0,85,30,10,0,0,0,0,10,50,0,60,1,5,1,2,3,2,1,3,80,80,60,90,90,60,60,80
大石正光,0,99,4,1,1,1,0,6,2,10,1,,,10,,,4,,,,,1,,,,,,,,1,5,,1,1,1,2,2,4,4,1,1,1,1,2,3,2,2,2,2,2,2,3,3,4,3,3,2,2,5,3,2,3,4,4,4,3,2,2,5,4,2,2,4,2,3,2,3,,,,,,,,,,,,,,,,,2,4,2,5,3,3,4,4,,,,,,,,
大嶋幸治,0,99,1,0,7,1,0,3,12,13,4,5,3,3,4,12,3,3,3,3,3,3,4,3,3,3,3,3,3,1,,,1,2,5,5,3,5,5,5,5,2,5,2,5,5,5,5,5,1,3,1,2,2,1,3,1,4,2,5,1,4,4,5,5,1,5,5,5,2,3,2,5,5,1,1,1,40,30,0,0,0,5,100,5,10,95,50,0,0,30,5,10,5,2,4,4,3,3,5,2,0.1,1,0.1,95,90,95,40,70
大西宏幸,0,99,1,0,2,1,0,15,6,13,5,2,1,12,6,15,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,4,2,4,5,4,5,5,5,5,4,3,4,4,4,2,5,3,1,1,1,1,1,3,,1,2,1,3,4,2,2,3,5,3,3,2,5,3,2,1,3,1,4,2,1,25,75,50,50,10,60,50,45,70,45,25,10,70,10,75,15,2,3,3,5,2,2,3,4,32,12,24,17,4,5,3,3
岡佑樹,0,99,1,0,9,1,0,6,14,1,1,4,3,6,1,14,3,2,3,3,3,,3,2,4,3,3,3,2,1,3,2,4,4,2,5,5,5,5,5,4,5,4,5,5,5,4,5,5,1,1,5,2,2,1,1,1,4,1,2,2,2,1,2,5,4,2,2,5,4,2,1,4,1,2,3,1,0,30,20,0,0,40,15,65,100,10,20,10,85,20,70,0,2,1,2,3,3,2,2,4,30,20,20,40,80,80,,80
岡野俊昭,0,99,1,0,11,1,0,6,1,2,1,5,2,6,1,2,,,,,,,,,,,,,4,1,,,4,4,5,5,4,5,5,5,5,4,5,2,5,4,3,5,4,1,1,3,2,2,1,1,1,2,1,2,1,4,4,5,3,1,1,3,5,4,2,1,4,4,1,3,1,0,40,0,0,0,15,60,60,75,35,30,0,90,10,,0,4,2,4,5,2,2,4,4,,,,,,,,
小熊慎司,0,99,1,0,7,1,1,13,12,3,4,3,,13,12,6,3,3,3,3,3,3,4,3,3,3,3,3,3,1,,,3,2,5,5,3,5,5,5,5,2,5,2,5,5,5,5,5,1,3,1,2,2,3,4,2,3,2,5,1,3,2,5,5,1,5,5,5,2,3,2,1,5,1,1,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,5,2,4,4,3,3,5,4,,,30,,30,30,,
小野次郎,0,99,1,0,7,1,1,12,2,11,1,2,4,9,12,11,2,2,2,3,3,3,4,3,3,3,3,3,2,1,3,5,4,4,4,4,1,5,5,4,2,2,4,2,4,4,4,4,4,3,3,1,4,2,4,4,3,3,3,4,2,4,4,4,4,2,4,4,3,2,2,2,5,3,2,2,2,25,25,40,40,40,10,80,60,25,40,10,0,60,10,25,50,4,2,3,5,2,3,4,4,70,10,60,80,80,80,30,40
小野寺有一,0,99,1,0,2,1,0,11,13,7,1,3,4,11,7,13,3,4,3,3,3,3,3,3,3,3,3,3,3,1,,,2,2,5,5,4,5,5,4,4,5,4,2,5,5,5,5,5,1,1,1,2,4,2,1,1,3,2,4,4,4,4,2,5,1,1,2,5,1,2,1,4,2,1,2,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,5,2,2,2,5,,,,,,,,
片山虎之助,0,99,2,3,9,1,1,7,2,13,1,5,3,13,2,12,3,2,2,3,3,2,2,2,4,3,2,3,2,1,4,3,4,2,3,5,3,5,5,4,4,4,3,4,3,4,3,4,4,1,2,3,,2,2,2,3,3,3,3,2,2,3,2,4,3,2,3,4,3,3,2,4,1,2,2,1,40,60,50,30,40,50,50,50,70,30,50,30,40,30,60,40,2,3,2,4,3,2,3,4,10,20,10,70,60,60,20,30
片山さつき,0,99,1,0,2,2,1,3,2,7,5,1,3,2,3,7,3,4,2,3,3,3,2,3,3,3,3,3,3,1,2,5,3,2,5,5,3,5,5,4,4,5,4,4,4,4,4,5,4,2,2,3,2,2,3,2,2,3,2,3,2,2,3,3,5,2,2,3,5,3,3,2,5,3,3,2,2,0,80,70,0,0,0,50,0,0,0,0,0,0,0,80,,2,4,2,4,2,3,3,4,,,,,,,,
桂きん枝,0,99,1,0,1,1,0,6,7,2,5,1,,6,7,15,4,3,3,3,3,2,2,2,3,2,2,3,2,1,2,4,2,1,3,4,1,4,4,2,2,2,3,3,4,2,4,3,3,2,3,3,4,2,2,2,2,4,4,3,4,3,2,3,4,3,2,2,4,3,2,2,4,2,3,2,,75,20,20,20,50,50,50,20,20,50,50,20,50,75,20,95,4,4,3,4,3,4,2,2,70,70,100,100,50,50,100,50
河江明美,0,99,1,0,4,2,0,8,7,11,3,2,5,8,7,14,3,3,3,4,3,3,3,3,3,3,3,3,3,1,3,5,3,4,4,5,5,5,5,4,2,2,2,3,4,5,3,5,5,5,5,1,5,5,3,5,5,5,4,1,5,2,3,3,5,5,5,1,1,2,5,2,1,2,5,3,3,30,0,0,100,40,0,0,0,0,50,0,0,0,0,0,30,5,3,5,5,5,4,1,3,80,,50,90,100,90,80,90
神取忍,0,99,4,1,2,2,0,6,8,10,1,3,4,6,10,15,3,4,2,3,3,2,2,2,2,2,2,3,2,1,5,2,4,4,5,5,4,5,5,5,5,4,4,4,4,5,4,5,4,3,3,1,3,3,3,3,3,3,1,3,1,2,3,3,3,2,2,2,5,3,3,1,3,3,3,3,3,0,100,50,25,25,25,50,50,50,50,50,0,50,0,100,0,3,1,4,4,3,3,2,4,80,80,80,80,80,80,80,80
加藤敏幸,0,99,4,1,1,1,1,3,8,6,1,3,5,8,6,12,4,3,3,3,2,2,3,3,3,3,2,3,3,1,3,5,3,1,4,4,2,3,4,1,1,1,2,2,4,2,2,4,2,3,2,2,2,3,2,3,2,5,5,2,2,2,2,3,5,2,2,3,3,2,3,2,3,5,5,1,3,,,,,,,,,,,,,,,,,2,2,4,2,3,3,4,4,,,,,,,,
喜納昌吉,0,99,4,1,1,1,0,13,1,10,5,2,1,13,1,10,4,3,2,3,2,2,2,2,3,2,2,3,2,1,3,2,1,1,3,5,1,3,3,3,2,1,2,1,3,3,4,4,2,3,5,1,5,5,3,5,3,5,3,3,4,5,3,5,1,3,1,3,1,1,5,5,3,4,1,1,3,100,25,25,25,75,50,25,25,0,50,75,0,25,100,0,100,5,4,3,5,5,5,3,4,35,25,60,75,80,80,90,75
木村義雄,0,99,1,0,2,1,0,6,7,3,3,2,1,7,6,3,,4,,,,,,,,,,,,1,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,2,2,2,2,4,1,2,2,2,3,2,4,2,3,2,5,1,5,2,3,4,3,3,3,,,,,,,,,,,,,,,,,1,1,3,3,3,1,2,4,,,,,,,,
黒川白雲,0,99,1,0,10,1,0,1,3,6,1,3,4,3,1,6,2,2,2,3,3,2,2,2,2,2,2,4,2,1,3,5,5,5,5,5,4,5,5,5,5,5,4,5,3,4,3,3,3,1,1,5,1,1,2,1,1,1,1,3,1,2,1,3,1,1,5,3,5,1,3,1,2,1,2,3,1,0,60,10,0,0,50,60,60,65,50,25,100,50,0,50,0,1,3,1,2,2,1,5,4,60,60,50,60,60,70,40,60
小坂憲次,0,99,1,0,2,1,1,8,6,1,1,3,5,15,6,1,,4,2,3,,,2,2,2,,,,,1,4,2,4,3,4,5,4,5,5,5,4,4,3,4,4,4,5,4,3,2,1,1,2,2,3,3,2,3,2,4,2,1,2,3,4,2,2,2,5,3,3,1,4,3,2,2,2,30,90,70,10,30,50,75,75,75,50,60,,75,50,90,30,2,2,3,5,2,2,3,4,10,20,10,50,50,20,30,50
小寺弘之,0,99,1,0,1,1,0,13,6,2,5,1,3,13,6,2,4,,,,,,,,,,,,,1,3,2,2,1,2,3,2,4,4,2,2,2,2,3,4,2,3,3,1,5,3,1,3,3,2,4,4,4,5,3,2,3,3,3,3,3,2,1,4,3,4,1,3,2,2,1,1,,,,,,,,,,,,,,,,80,3,4,4,3,4,3,2,5,,,,,,,,
後藤俊秀,0,99,1,0,6,1,0,7,12,6,1,5,4,7,6,13,1,,,,,4,,,,,,,,1,2,3,1,1,1,5,2,5,5,4,2,1,1,2,3,3,4,4,2,2,1,2,3,4,1,1,1,4,3,4,2,4,3,4,5,3,1,1,5,3,3,1,5,5,1,1,3,75,50,25,25,25,100,75,75,75,75,75,0,100,50,50,75,5,1,1,5,2,3,2,1,5,5,5,5,30,5,100,5
斎藤弘,0,99,1,0,11,1,0,3,7,6,1,2,5,12,3,7,,,,,,,,,,,,,4,1,,,3,3,5,5,3,5,5,5,5,3,5,3,5,5,3,5,3,2,2,2,2,3,3,2,2,3,1,3,1,3,3,3,3,1,1,1,5,2,3,1,3,2,1,3,1,0,50,50,0,0,0,50,50,50,0,0,0,100,0,50,0,3,3,3,5,3,1,3,3,20,,20,20,20,20,,
桜内文城,0,99,1,0,7,1,1,3,12,2,4,5,,3,2,12,3,3,3,3,3,3,4,3,3,3,3,3,3,,,,1,2,5,5,2,5,5,5,5,3,5,3,5,5,5,5,4,1,1,1,,,1,,2,3,,,,4,2,,,3,5,,5,3,5,2,,3,2,3,1,,,,,,,100,,,,,,,,,,5,2,2,,3,3,2,4,,,,,,,,
佐草一優,0,99,1,0,8,1,0,5,10,6,1,5,,5,10,6,3,2,2,3,3,3,2,4,2,2,2,3,2,1,3,,4,4,4,5,4,5,5,4,4,2,3,4,4,3,3,5,2,1,1,1,2,5,3,2,1,3,1,2,1,1,2,2,4,2,1,1,5,4,1,1,4,3,1,2,1,10,75,50,30,30,30,60,100,75,60,60,10,60,50,50,50,1,1,2,4,2,4,1,5,80,30,80,80,60,30,0,80
佐藤ゆかり,0,99,1,0,2,2,1,3,8,2,5,1,3,3,2,8,3,4,2,3,3,3,2,2,3,3,3,3,3,1,3,2,4,4,5,5,3,5,5,5,3,4,4,4,4,5,4,4,3,1,1,2,3,2,2,2,2,3,1,3,1,3,4,3,5,1,3,3,5,2,1,1,3,3,2,3,2,0,50,50,25,25,0,75,75,25,10,25,0,25,0,50,0,4,1,2,5,2,3,4,3,70,15,10,60,70,70,70,70
柴田巧,0,99,1,0,7,1,1,12,13,3,1,2,5,3,6,13,3,3,3,3,3,3,4,3,3,3,3,3,3,1,3,5,4,4,5,5,3,5,5,5,4,4,5,4,4,5,4,4,4,2,2,2,2,2,2,2,2,3,2,3,1,2,3,2,4,2,3,3,5,3,3,2,4,3,3,2,1,25,50,45,10,15,30,100,55,50,35,40,0,45,20,50,45,3,2,3,4,2,4,4,2,80,85,90,85,80,75,70,65
柴野多伊三,0,99,1,0,2,1,0,3,10,2,1,5,2,10,1,2,3,4,3,3,3,3,3,2,2,3,3,3,3,1,4,2,4,4,5,5,3,5,5,5,4,3,3,4,4,4,4,4,3,1,1,1,2,2,2,1,2,3,1,2,1,2,1,2,5,1,2,2,5,4,2,1,5,1,5,3,1,30,85,35,15,10,55,65,65,75,15,15,0,55,35,85,35,1,2,2,2,3,1,2,2,55,60,40,25,25,25,25,25
下田敦子,0,99,4,1,1,2,0,2,6,5,5,1,,6,2,3,4,,,,,,,,,,,,,1,3,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,4,4,1,3,4,4,5,3,5,3,2,1,2,2,3,3,4,4,1,3,3,3,2,3,3,1,1,3,,,,,,,,,,,,,,,,,5,5,5,4,5,5,1,5,,,,,,,,
庄野真代,0,99,1,0,1,2,0,10,15,,5,1,,10,15,,4,,,,1,1,,,,,,,,1,2,4,1,1,2,2,1,3,3,2,2,1,1,1,3,2,2,3,1,3,3,1,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3,2,1,1,3,3,3,4,4,2,3,75,20,20,20,60,60,20,20,20,60,60,20,20,75,20,,5,2,3,4,5,5,3,3,1,1,1,80,80,80,40,60
清水鴻一郎,0,99,1,0,7,1,0,7,6,12,5,1,4,7,6,12,3,3,3,3,3,3,4,3,3,3,3,3,3,6,1,3,3,3,4,5,2,5,5,5,2,4,3,3,4,5,5,5,3,1,2,3,3,2,3,2,3,5,4,3,2,4,3,4,5,3,4,3,5,3,3,2,5,1,1,1,1,0,75,0,0,0,0,100,75,50,0,0,0,0,0,50,0,5,1,3,4,3,3,3,3,0,0,1,100,100,100,0,0
高階恵美子,0,99,1,0,2,2,1,15,6,8,1,,,15,6,8,3,4,,3,3,,,,,3,3,3,,1,3,,5,4,5,5,4,5,5,4,2,5,4,5,5,4,4,5,4,2,1,1,3,3,3,2,2,3,1,4,2,2,2,3,5,3,2,1,3,3,4,1,3,3,2,3,2,0,80,70,40,20,10,50,40,50,20,0,,,0,80,23,2,1,2,5,3,4,2,5,20,35,15,55,35,40,60,60
竹内栄一,0,99,1,0,1,1,0,1,2,3,1,5,3,6,10,5,4,3,3,3,3,1,3,3,3,1,1,3,3,1,3,4,1,3,3,4,3,4,3,3,2,2,2,3,3,4,3,3,3,1,1,5,3,1,1,1,1,3,3,1,1,2,3,3,3,3,3,2,5,3,1,1,5,3,1,1,1,,,,,,,,,,,,,,,,,1,1,1,3,3,3,3,5,2,0.5,1,80,50,50,50,50
舘信秀,0,99,1,0,7,1,0,12,13,8,4,5,3,10,8,11,3,3,3,3,3,3,4,3,3,3,3,3,3,1,3,,1,2,5,5,3,5,5,5,5,2,5,2,5,5,5,5,5,1,3,1,2,2,1,3,1,4,2,5,1,4,4,5,5,1,5,5,5,2,3,2,,5,1,1,1,30,30,25,20,20,15,100,20,10,10,15,0,30,0,30,30,5,2,4,4,3,3,5,2,0.1,1,0.1,95,90,95,40,70
谷合正明,0,99,4,1,3,1,1,8,2,7,5,2,1,8,3,1,3,3,4,3,3,3,2,2,3,3,3,3,2,1,3,,3,3,5,5,2,5,5,4,3,4,5,5,5,4,4,5,4,2,5,1,3,3,2,5,3,4,2,4,2,2,4,3,5,2,2,3,2,3,3,3,2,1,3,3,1,10,70,100,10,10,10,70,70,30,10,30,0,50,10,50,20,4,2,4,5,4,3,3,4,30,80,,,80,,80,
田城郁,0,99,1,0,1,1,1,8,15,7,1,5,2,8,14,15,4,3,3,3,2,2,3,3,3,3,2,3,3,1,3,2,1,1,2,4,1,2,2,1,1,2,2,1,3,1,2,5,1,5,5,1,5,5,4,5,5,5,5,1,4,2,3,3,5,4,1,2,2,2,5,2,2,3,4,2,4,75,20,40,20,55,55,30,10,10,50,70,0,10,75,20,75,2,4,4,5,5,4,2,4,20,50,10,80,60,70,70,60
田中朝子,0,99,1,0,7,2,0,3,6,13,5,1,3,6,13,10,3,3,3,3,3,3,4,3,3,3,3,3,3,1,3,,3,2,5,4,2,5,5,5,4,4,4,3,4,5,4,5,4,2,3,3,3,3,3,3,2,2,2,3,2,3,3,3,4,2,3,3,5,3,2,2,5,3,2,2,1,25,25,25,25,10,0,100,0,0,50,10,0,30,25,25,10,5,2,3,3,1,2,5,5,10,1,10,20,20,20,10,20
田中茂,0,99,1,0,7,1,0,12,1,3,5,4,1,1,6,14,3,3,3,3,3,3,4,3,3,3,3,3,3,1,,,1,2,5,5,3,5,5,5,5,2,5,2,5,5,5,5,5,1,3,1,2,2,1,3,1,4,2,5,1,4,4,5,5,1,5,5,5,2,3,1,3,5,1,1,1,,,,,,,,,,,,,,,,,5,2,4,4,3,3,5,2,1,1,,95,95,95,,70
田村智子,0,99,1,0,4,2,1,8,1,6,3,2,5,6,8,14,3,3,3,4,3,3,3,3,3,3,3,3,3,1,6,,3,4,4,5,5,5,5,4,2,2,2,4,5,5,3,5,5,5,5,1,5,5,3,5,5,5,4,1,5,2,3,4,5,5,5,1,1,3,5,2,2,2,5,3,3,25,10,10,100,25,25,25,10,25,25,10,10,10,10,10,20,5,3,5,5,5,4,1,3,,,,,,,,
大門実紀史,0,99,4,2,4,1,1,8,2,5,1,2,5,8,2,5,3,3,3,4,3,3,3,3,3,3,3,3,3,1,,,5,5,5,5,5,5,5,4,1,4,2,3,3,4,4,5,5,5,5,1,5,5,5,5,5,5,3,2,5,3,3,3,3,5,5,1,1,4,5,4,1,1,5,3,5,,,,,,,,,,,,,,,,50,5,1,5,5,5,4,1,4,100,100,100,100,100,100,100,100
土田博和,0,99,4,1,1,1,0,7,3,12,1,,,7,3,6,4,,,,,,,,,,,,,1,3,5,1,1,4,2,2,,4,2,2,1,2,1,4,4,4,3,1,2,4,3,4,4,3,2,2,4,4,4,2,3,2,5,1,2,1,3,3,2,3,4,4,4,1,1,1,75,50,50,50,50,25,75,75,75,75,75,50,50,50,25,75,5,4,2,4,3,4,5,5,20,50,,30,,,,
角田宏子,0,99,1,0,2,2,0,2,13,1,1,3,5,13,1,3,3,4,2,3,3,2,2,2,2,2,2,3,3,1,4,,5,4,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,1,1,2,1,2,2,2,1,4,1,1,1,2,2,1,5,1,2,1,5,3,3,1,5,3,2,3,3,0,100,80,30,10,30,30,30,40,10,10,0,10,10,90,,1,3,2,4,2,1,3,2,10,10,3,40,20,10,30,20
津田弥太郎,0,99,4,1,1,1,1,8,7,15,1,5,2,8,7,15,4,3,3,3,2,2,2,2,3,2,2,3,2,1,4,5,1,1,2,5,2,4,4,1,1,4,2,3,4,1,2,4,2,2,2,2,4,4,1,3,3,4,5,1,3,3,3,3,4,3,2,3,3,3,3,3,3,3,2,2,2,,,,,,,,,,,,,,,,,2,3,2,3,4,3,1,3,,,,,,,,
敏いとう,0,99,1,0,6,1,0,,,,1,,,,,,1,3,3,3,3,4,3,3,3,,,3,3,1,5,3,5,2,1,4,3,4,4,2,2,2,1,4,2,2,2,3,3,1,2,1,1,2,3,4,4,4,4,1,3,1,1,2,3,5,5,1,5,3,2,1,1,3,1,3,4,50,30,30,30,50,100,20,10,10,80,30,0,0,20,0,70,1,2,4,2,5,3,1,5,10,30,10,30,70,80,0,0
直嶋正行,0,99,4,3,1,1,1,3,7,2,3,2,5,3,2,7,4,3,3,3,2,1,3,3,3,3,2,3,3,1,4,2,1,1,2,2,1,3,3,1,1,1,1,1,3,1,2,3,1,3,3,1,2,2,2,2,3,4,5,3,1,4,3,3,1,,2,2,3,3,3,2,4,5,3,1,3,100,50,50,25,50,80,50,50,50,50,50,,50,100,50,100,5,2,,4,3,,4,5,5,60,10,90,90,60,90,90
中川義雄,0,99,4,2,9,1,0,5,6,13,1,5,4,5,6,13,3,2,2,3,3,2,2,2,4,3,3,3,2,1,3,5,5,5,2,5,4,5,5,5,5,5,2,4,4,5,1,3,3,1,1,1,1,2,1,1,1,3,1,2,2,1,1,1,5,2,1,3,5,2,2,1,3,1,2,3,1,0,25,25,0,0,50,0,0,100,0,0,0,50,0,25,0,2,2,3,4,3,3,2,4,,,,,,,,
中田宏,0,99,1,0,11,1,0,2,1,13,3,,,13,12,2,,,,,,,,,,,,,4,1,,,3,2,5,5,3,5,5,5,5,3,3,3,5,3,5,5,3,1,2,3,2,1,3,2,2,2,1,3,1,3,5,3,3,1,2,3,5,3,3,1,3,3,1,1,1,,,,,,,,,,,,,100,,,,3,2,2,5,2,3,5,5,,,,,,,,
中野正志,0,99,1,0,2,1,0,3,7,1,1,5,3,3,4,15,3,4,2,3,3,3,2,2,2,3,3,3,2,1,2,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,2,,2,1,2,3,1,3,3,1,2,2,5,1,2,1,5,3,3,1,5,1,2,2,1,0,90,60,0,0,0,75,50,60,0,0,0,50,0,90,0,1,1,3,4,3,3,3,4,10,25,15,100,100,100,80,80
中畑清,0,99,1,0,9,1,0,6,1,5,4,1,,6,1,,,2,,3,3,2,2,2,4,2,2,,2,1,,,4,4,4,5,4,5,5,5,5,4,4,5,5,4,5,5,4,2,1,3,3,3,3,2,2,3,3,2,3,2,2,2,3,3,2,2,5,3,3,1,3,1,3,3,1,0,75,50,50,50,50,50,75,100,50,50,25,25,0,75,25,2,1,2,3,3,3,3,3,,90,,,,,,
中村秀樹,0,99,1,0,1,1,0,3,2,7,1,5,,13,2,7,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,5,1,1,3,3,1,4,4,1,1,1,3,3,4,2,2,3,2,3,3,3,3,2,2,3,3,4,4,3,2,3,2,3,3,2,2,3,3,3,3,2,4,3,3,2,2,80,50,50,50,50,50,50,50,50,50,50,50,50,50,50,80,5,4,3,3,2,3,4,3,10,30,20,80,50,50,70,60
中村博彦,0,99,4,1,2,1,1,7,12,2,5,,,7,15,12,2,4,,,,,2,,,,,,,1,3,,1,1,5,5,2,5,5,4,4,4,4,2,4,3,4,4,3,1,3,3,3,2,2,2,3,4,3,3,2,3,3,3,3,2,2,3,5,1,3,2,5,3,2,2,1,,,,,,,80,60,,,60,,,50,,50,5,3,2,4,3,3,3,3,,,,,,,,
